measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,102,United States of America,3,Both,37,20+ years,294,All causes,1,Number,2019,2905452.9157081447,2927677.0758478907,2884029.268443535
1,Deaths,102,United States of America,1,Male,37,20+ years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,Deaths,102,United States of America,2,Female,37,20+ years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,Deaths,102,United States of America,3,Both,37,20+ years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,Deaths,102,United States of America,1,Male,37,20+ years,294,All causes,3,Rate,2019,1255.974972029414,1270.5320208672258,1242.1634645096326
1,Deaths,102,United States of America,2,Female,37,20+ years,294,All causes,3,Rate,2019,1108.7146062071308,1120.032915594678,1098.0571960284342
1,Deaths,102,United States of America,3,Both,37,20+ years,294,All causes,3,Rate,2019,1180.1851848815145,1189.2125638493724,1171.482971546333
1,Deaths,102,United States of America,1,Male,158,<20 years,294,All causes,1,Number,2019,24542.151410598723,25894.475047839158,23297.329882883074
1,Deaths,102,United States of America,2,Female,158,<20 years,294,All causes,1,Number,2019,16460.68810892858,17178.970267950874,15814.482975539215
1,Deaths,102,United States of America,3,Both,158,<20 years,294,All causes,1,Number,2019,41002.83951952733,43085.98852094098,39086.99486932333
1,Deaths,102,United States of America,1,Male,158,<20 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,Deaths,102,United States of America,2,Female,158,<20 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,Deaths,102,United States of America,3,Both,158,<20 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,Deaths,102,United States of America,1,Male,158,<20 years,294,All causes,3,Rate,2019,58.704360074142265,61.939092531340364,55.72677062126702
1,Deaths,102,United States of America,2,Female,158,<20 years,294,All causes,3,Rate,2019,41.1659326850294,42.96225825851082,39.54986190804911
1,Deaths,102,United States of America,3,Both,158,<20 years,294,All causes,3,Rate,2019,50.13029116947958,52.67716029400791,47.78796924066587
1,Deaths,102,United States of America,1,Male,22,All ages,491,Cardiovascular diseases,1,Number,2019,482826.86248015746,505011.9781181687,449207.14746161655
1,Deaths,102,United States of America,2,Female,22,All ages,491,Cardiovascular diseases,1,Number,2019,474627.9884202756,515783.3293000264,402091.5201044685
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2019,957454.8509004334,1013175.1032885364,855064.5596879347
1,Deaths,102,United States of America,1,Male,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.31656145521189993,0.32958432541808186,0.2932240373211786
1,Deaths,102,United States of America,2,Female,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.33395478936121836,0.36151133358422044,0.2827311978479179
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2019,0.32495029541219994,0.3431177896953303,0.29022810068299254
1,Deaths,102,United States of America,1,Male,22,All ages,491,Cardiovascular diseases,3,Rate,2019,299.35497270158413,313.109850903854,278.51058798795674
1,Deaths,102,United States of America,2,Female,22,All ages,491,Cardiovascular diseases,3,Rate,2019,284.7375170756599,309.42731595479023,241.22163855694222
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,291.92589748671344,308.91488101036026,260.70732083213346
1,Deaths,102,United States of America,1,Male,26,70+ years,491,Cardiovascular diseases,1,Number,2019,329853.35885973804,348530.2988001089,298072.1405713063
1,Deaths,102,United States of America,2,Female,26,70+ years,491,Cardiovascular diseases,1,Number,2019,399193.6068990892,438687.8148963646,328404.76783114014
1,Deaths,102,United States of America,3,Both,26,70+ years,491,Cardiovascular diseases,1,Number,2019,729046.9657588261,781911.1723694014,629043.2286891526
1,Deaths,102,United States of America,1,Male,26,70+ years,491,Cardiovascular diseases,2,Percent,2019,0.36151335037999405,0.38119069718736975,0.32764670930030493
1,Deaths,102,United States of America,2,Female,26,70+ years,491,Cardiovascular diseases,2,Percent,2019,0.38598749722849196,0.42329868088660616,0.31647377828401696
1,Deaths,102,United States of America,3,Both,26,70+ years,491,Cardiovascular diseases,2,Percent,2019,0.3745152000732063,0.4014524959178913,0.3231004972527105
1,Deaths,102,United States of America,1,Male,26,70+ years,491,Cardiovascular diseases,3,Rate,2019,2117.9626815062434,2237.8858556560576,1913.8979585020859
1,Deaths,102,United States of America,2,Female,26,70+ years,491,Cardiovascular diseases,3,Rate,2019,1958.6144722141212,2152.3899385924005,1611.294168798617
1,Deaths,102,United States of America,3,Both,26,70+ years,491,Cardiovascular diseases,3,Rate,2019,2027.6359527873951,2174.6626478750227,1749.5041146217773
1,Deaths,102,United States of America,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2019,193.50528136987361,202.2341829061352,180.07784931639728
1,Deaths,102,United States of America,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2019,126.43820489597209,135.72857093135923,110.8347836717621
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2019,157.0095428804003,165.05022951590908,141.71528408374832
1,Deaths,102,United States of America,1,Male,37,20+ years,491,Cardiovascular diseases,1,Number,2019,482211.3700413227,504389.577176636,448648.5752965254
1,Deaths,102,United States of America,2,Female,37,20+ years,491,Cardiovascular diseases,1,Number,2019,474156.69483297877,515288.20253843284,401634.05322683224
1,Deaths,102,United States of America,3,Both,37,20+ years,491,Cardiovascular diseases,1,Number,2019,956368.0648743021,1012060.1555008189,853907.1310317444
1,Deaths,102,United States of America,1,Male,37,20+ years,491,Cardiovascular diseases,2,Percent,2019,0.32132847353201754,0.3346369818062579,0.2974880044250479
1,Deaths,102,United States of America,2,Female,37,20+ years,491,Cardiovascular diseases,2,Percent,2019,0.337532588817279,0.36545767044984023,0.28567463909160223
1,Deaths,102,United States of America,3,Both,37,20+ years,491,Cardiovascular diseases,2,Percent,2019,0.32916212814346435,0.34758893594875284,0.2939149971204856
1,Deaths,102,United States of America,1,Male,37,20+ years,491,Cardiovascular diseases,3,Rate,2019,403.58251239925306,422.14436537964536,375.49243019093603
1,Deaths,102,United States of America,2,Female,37,20+ years,491,Cardiovascular diseases,3,Rate,2019,374.22551200325734,406.6883237662785,316.9874238719719
1,Deaths,102,United States of America,3,Both,37,20+ years,491,Cardiovascular diseases,3,Rate,2019,388.47348561604855,411.0954251825601,346.8541995156444
1,Deaths,102,United States of America,1,Male,158,<20 years,491,Cardiovascular diseases,1,Number,2019,615.4924388338136,660.4578793789225,571.0140703218601
1,Deaths,102,United States of America,2,Female,158,<20 years,491,Cardiovascular diseases,1,Number,2019,471.2935872974383,503.10760636355235,438.6005288914598
1,Deaths,102,United States of America,3,Both,158,<20 years,491,Cardiovascular diseases,1,Number,2019,1086.7860261312533,1150.8397311589629,1022.3193695070164
1,Deaths,102,United States of America,1,Male,158,<20 years,491,Cardiovascular diseases,2,Percent,2019,0.02508230278772565,0.026825481050586963,0.023515472895264875
1,Deaths,102,United States of America,2,Female,158,<20 years,491,Cardiovascular diseases,2,Percent,2019,0.02863547397915863,0.03021080872690038,0.02682640872685385
1,Deaths,102,United States of America,3,Both,158,<20 years,491,Cardiovascular diseases,2,Percent,2019,0.0265089934197581,0.027651032873278195,0.025121539197306628
1,Deaths,102,United States of America,1,Male,158,<20 years,491,Cardiovascular diseases,3,Rate,2019,1.4722462243716827,1.5798027041802343,1.3658548116160547
1,Deaths,102,United States of America,2,Female,158,<20 years,491,Cardiovascular diseases,3,Rate,2019,1.178640890416288,1.2582034067976973,1.0968800167090562
1,Deaths,102,United States of America,3,Both,158,<20 years,491,Cardiovascular diseases,3,Rate,2019,1.3287104153587943,1.4070228181374842,1.2498931357468153
1,Deaths,102,United States of America,1,Male,22,All ages,974,Diabetes and kidney diseases,1,Number,2019,95157.97700408974,98811.51637422308,89278.30356684818
1,Deaths,102,United States of America,2,Female,22,All ages,974,Diabetes and kidney diseases,1,Number,2019,89780.52302166911,97216.6224719117,79027.44620163339
1,Deaths,102,United States of America,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2019,184938.5000257588,194571.01084007445,167771.7216926296
1,Deaths,102,United States of America,1,Male,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.06238969110575344,0.06461099937005384,0.058431485715158854
1,Deaths,102,United States of America,2,Female,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.06317098672229798,0.06837811121539548,0.05569378912135513
1,Deaths,102,United States of America,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.06276642221062685,0.06597263638525393,0.057042113440504784
1,Deaths,102,United States of America,1,Male,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,58.99840257866343,61.263614528123675,55.35297682033169
1,Deaths,102,United States of America,2,Female,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,53.86088437816215,58.32192870308079,47.40992811481267
1,Deaths,102,United States of America,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,56.387345626891054,59.32427718233212,51.153232324168535
1,Deaths,102,United States of America,1,Male,26,70+ years,974,Diabetes and kidney diseases,1,Number,2019,62472.39480948188,65712.86780337885,56891.71126796258
1,Deaths,102,United States of America,2,Female,26,70+ years,974,Diabetes and kidney diseases,1,Number,2019,66953.3375902933,73909.55999491777,56362.24414189597
1,Deaths,102,United States of America,3,Both,26,70+ years,974,Diabetes and kidney diseases,1,Number,2019,129425.73239977515,138417.36058266615,113302.15089442427
1,Deaths,102,United States of America,1,Male,26,70+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.06846880893085974,0.07188904520170286,0.0622854513615181
1,Deaths,102,United States of America,2,Female,26,70+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.06473873170564988,0.07137985511002438,0.054744965651881576
1,Deaths,102,United States of America,3,Both,26,70+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.06648688589291323,0.07113914707983066,0.0582472110099624
1,Deaths,102,United States of America,1,Male,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2019,401.1303728669014,421.93719713338135,365.2972392614321
1,Deaths,102,United States of America,2,Female,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2019,328.50169366699214,362.63189424678666,276.5372620075267
1,Deaths,102,United States of America,3,Both,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2019,359.96071660002957,384.96836279296014,315.1175788003693
1,Deaths,102,United States of America,1,Male,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2019,38.1473670675989,39.60391066676695,35.78899645777839
1,Deaths,102,United States of America,2,Female,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2019,26.329297860571323,28.165800351123885,23.73915261937669
1,Deaths,102,United States of America,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2019,31.508881432318354,32.939592475294695,28.985152470059493
1,Deaths,102,United States of America,1,Male,37,20+ years,974,Diabetes and kidney diseases,1,Number,2019,95042.9452325686,98692.78428063354,89164.37018778146
1,Deaths,102,United States of America,2,Female,37,20+ years,974,Diabetes and kidney diseases,1,Number,2019,89682.85298526938,97121.96743944047,78929.31637608835
1,Deaths,102,United States of America,3,Both,37,20+ years,974,Diabetes and kidney diseases,1,Number,2019,184725.7982178385,194360.11479367633,167562.95248477047
1,Deaths,102,United States of America,1,Male,37,20+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.06333338666443898,0.0656027647817065,0.05934703430389279
1,Deaths,102,United States of America,2,Female,37,20+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.06384169800652961,0.06910128766647161,0.056247857049641754
1,Deaths,102,United States of America,3,Both,37,20+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.063579011186886,0.06683876324591272,0.057724213215969836
1,Deaths,102,United States of America,1,Male,37,20+ years,974,Diabetes and kidney diseases,3,Rate,2019,79.54534672108133,82.60004701308121,74.62532568196836
1,Deaths,102,United States of America,2,Female,37,20+ years,974,Diabetes and kidney diseases,3,Rate,2019,70.78168871610559,76.65296807543956,62.294520260466264
1,Deaths,102,United States of America,3,Both,37,20+ years,974,Diabetes and kidney diseases,3,Rate,2019,75.0349968307676,78.94842376251707,68.06350672157859
1,Deaths,102,United States of America,1,Male,158,<20 years,974,Diabetes and kidney diseases,1,Number,2019,115.03177152099599,122.77826546827494,106.39622667660177
1,Deaths,102,United States of America,2,Female,158,<20 years,974,Diabetes and kidney diseases,1,Number,2019,97.67003639940259,106.99617527689324,89.41707683840161
1,Deaths,102,United States of America,3,Both,158,<20 years,974,Diabetes and kidney diseases,1,Number,2019,212.70180792039855,225.75688707931243,198.96362642803442
1,Deaths,102,United States of America,1,Male,158,<20 years,974,Diabetes and kidney diseases,2,Percent,2019,0.00468821690137541,0.004976889066675848,0.004355663872394926
1,Deaths,102,United States of America,2,Female,158,<20 years,974,Diabetes and kidney diseases,2,Percent,2019,0.005935112242808883,0.0064825683587892554,0.005413952042099983
1,Deaths,102,United States of America,3,Both,158,<20 years,974,Diabetes and kidney diseases,2,Percent,2019,0.005188885662768726,0.005517700601635967,0.00485023251546765
1,Deaths,102,United States of America,1,Male,158,<20 years,974,Diabetes and kidney diseases,3,Rate,2019,0.27515381281604917,0.2936832792179564,0.2544977535529314
1,Deaths,102,United States of America,2,Female,158,<20 years,974,Diabetes and kidney diseases,3,Rate,2019,0.24425942081857988,0.2675828203448593,0.22361989618314546
1,Deaths,102,United States of America,3,Both,158,<20 years,974,Diabetes and kidney diseases,3,Rate,2019,0.26005036939566567,0.27601157908616236,0.24325399513423493
1,Deaths,103,Latin America and Caribbean,1,Male,22,All ages,974,Diabetes and kidney diseases,1,Number,2019,195372.4033755928,217886.70607153652,175380.84507840278
1,Deaths,103,Latin America and Caribbean,2,Female,22,All ages,974,Diabetes and kidney diseases,1,Number,2019,199222.5645634329,221221.6608695784,178609.74193205696
1,Deaths,103,Latin America and Caribbean,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2019,394594.9679390251,432602.8927670904,358715.1135420863
1,Deaths,103,Latin America and Caribbean,1,Male,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.09850293104304027,0.104022230131242,0.09245730898587048
1,Deaths,103,Latin America and Caribbean,2,Female,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.12490060848322161,0.13195552896069299,0.11483118086871312
1,Deaths,103,Latin America and Caribbean,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2019,0.11028694568512055,0.11527047174591412,0.10327603869691859
1,Deaths,103,Latin America and Caribbean,1,Male,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,68.17808276288473,76.03478087393661,61.20173353138864
1,Deaths,103,Latin America and Caribbean,2,Female,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,66.89444389104187,74.28124426041731,59.973122955473215
1,Deaths,103,Latin America and Caribbean,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,67.52390265908141,74.02789694407818,61.384068164042105
1,Deaths,103,Latin America and Caribbean,1,Male,26,70+ years,974,Diabetes and kidney diseases,1,Number,2019,96876.9516678174,106650.33181184433,85606.9556461447
1,Deaths,103,Latin America and Caribbean,2,Female,26,70+ years,974,Diabetes and kidney diseases,1,Number,2019,114099.37409552219,126328.82221301158,99173.76437529872
1,Deaths,103,Latin America and Caribbean,3,Both,26,70+ years,974,Diabetes and kidney diseases,1,Number,2019,210976.32576333964,230687.97987575846,185237.87309131015
1,Deaths,103,Latin America and Caribbean,1,Male,26,70+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.11194165960714338,0.11816717522796327,0.10147070181465392
1,Deaths,103,Latin America and Caribbean,2,Female,26,70+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.1244504672169015,0.13302325265782478,0.10883425232166631
1,Deaths,103,Latin America and Caribbean,3,Both,26,70+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.11838692312273705,0.12506620506996158,0.10507467489925477
1,Deaths,103,Latin America and Caribbean,1,Male,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2019,673.4869204999584,741.4312930545999,595.1380998154556
1,Deaths,103,Latin America and Caribbean,2,Female,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2019,625.3899511896327,692.4207655293319,543.5812085177272
1,Deaths,103,Latin America and Caribbean,3,Both,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2019,646.5934023695448,707.0050407501359,567.7110271801919
1,Deaths,103,Latin America and Caribbean,1,Male,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2019,75.38358746635204,83.91477023233286,67.41947800693242
1,Deaths,103,Latin America and Caribbean,2,Female,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2019,63.43636167862872,70.43049567320799,56.835010256574506
1,Deaths,103,Latin America and Caribbean,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2019,68.95512017506917,75.58387680087439,62.55256737798123
1,Deaths,103,Latin America and Caribbean,1,Male,37,20+ years,974,Diabetes and kidney diseases,1,Number,2019,194091.92500145233,216235.832338266,174255.2433327338
1,Deaths,103,Latin America and Caribbean,2,Female,37,20+ years,974,Diabetes and kidney diseases,1,Number,2019,197978.53345943333,219924.4306450617,177566.77420813704
1,Deaths,103,Latin America and Caribbean,3,Both,37,20+ years,974,Diabetes and kidney diseases,1,Number,2019,392070.4584608849,429521.85910452495,356507.9877644162
1,Deaths,103,Latin America and Caribbean,1,Male,37,20+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.10625199972286327,0.11165962603112273,0.10001442095875394
1,Deaths,103,Latin America and Caribbean,2,Female,37,20+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.13294277635456317,0.14016691794722366,0.12240742848699061
1,Deaths,103,Latin America and Caribbean,3,Both,37,20+ years,974,Diabetes and kidney diseases,2,Percent,2019,0.118257621432232,0.12328568126573161,0.11083071363929509
1,Deaths,103,Latin America and Caribbean,1,Male,37,20+ years,974,Diabetes and kidney diseases,3,Rate,2019,103.24832846805481,115.02790877908724,92.69609027147462
1,Deaths,103,Latin America and Caribbean,2,Female,37,20+ years,974,Diabetes and kidney diseases,3,Rate,2019,97.56606724498434,108.38125434204031,87.50692072590743
1,Deaths,103,Latin America and Caribbean,3,Both,37,20+ years,974,Diabetes and kidney diseases,3,Rate,2019,100.29867119557196,109.87941271258364,91.20115191475324
1,Deaths,103,Latin America and Caribbean,1,Male,158,<20 years,974,Diabetes and kidney diseases,1,Number,2019,1280.4783741403555,1527.156490506752,1061.7618779912098
1,Deaths,103,Latin America and Caribbean,2,Female,158,<20 years,974,Diabetes and kidney diseases,1,Number,2019,1244.0311039996661,1431.5025310839458,1072.109968470731
1,Deaths,103,Latin America and Caribbean,3,Both,158,<20 years,974,Diabetes and kidney diseases,1,Number,2019,2524.5094781400244,2943.960895260019,2146.8879235785816
1,Deaths,103,Latin America and Caribbean,1,Male,158,<20 years,974,Diabetes and kidney diseases,2,Percent,2019,0.008166052642556597,0.008763369060239756,0.007602182451877098
1,Deaths,103,Latin America and Caribbean,2,Female,158,<20 years,974,Diabetes and kidney diseases,2,Percent,2019,0.011756964534984173,0.012729174184216667,0.010840471040816653
1,Deaths,103,Latin America and Caribbean,3,Both,158,<20 years,974,Diabetes and kidney diseases,2,Percent,2019,0.0096144033869835,0.010231972291112609,0.008999395092847024
1,Deaths,103,Latin America and Caribbean,1,Male,158,<20 years,974,Diabetes and kidney diseases,3,Rate,2019,1.2989711251178802,1.5492117826951992,1.0770959112741252
1,Deaths,103,Latin America and Caribbean,2,Female,158,<20 years,974,Diabetes and kidney diseases,3,Rate,2019,1.31090145111152,1.5084500212530547,1.1297390466370398
1,Deaths,103,Latin America and Caribbean,3,Both,158,<20 years,974,Diabetes and kidney diseases,3,Rate,2019,1.3048229062214993,1.5216213860230017,1.10964469099144
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All ages,294,All causes,1,Number,2009,1375003694.3681715,1474249260.6392305,1276403729.3454561
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,22,All ages,294,All causes,1,Number,2009,1195167658.797011,1312897328.1605606,1084948584.1230266
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,294,All causes,1,Number,2009,2570171353.1651764,2784684114.3658643,2365382270.0571976
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All ages,294,All causes,3,Rate,2009,39616.66868583097,42476.13643388312,36775.80203017133
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,22,All ages,294,All causes,3,Rate,2009,34817.03483613928,38246.677505355896,31606.18710755056
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,294,All causes,3,Rate,2009,37230.08272935437,40337.39611379799,34263.62117542358
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,26,70+ years,294,All causes,1,Number,2009,190758736.72046039,201457702.4527125,180711897.64781708
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,26,70+ years,294,All causes,1,Number,2009,202485728.16854364,217303513.75950837,188323697.93255612
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,26,70+ years,294,All causes,1,Number,2009,393244464.88900447,418383096.96354294,369380923.7569252
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,26,70+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,26,70+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,26,70+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,26,70+ years,294,All causes,3,Rate,2009,126953.28784806906,134073.63735150275,120266.94008397339
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,26,70+ years,294,All causes,3,Rate,2009,101810.95154160124,109261.41664055274,94690.2038863063
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,26,70+ years,294,All causes,3,Rate,2009,112631.33714284998,119831.43275079857,105796.44743263343
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,27,Age-standardized,294,All causes,3,Rate,2009,42442.06328791935,45446.928594163044,39496.13088562157
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,27,Age-standardized,294,All causes,3,Rate,2009,35774.52563263133,39182.06156509973,32579.75606142004
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,294,All causes,3,Rate,2009,38976.3344911349,42127.04084151602,35945.638491166756
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,37,20+ years,294,All causes,1,Number,2009,890120503.7867367,964587291.3094813,822091035.8025624
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,37,20+ years,294,All causes,1,Number,2009,774064253.8968612,871731155.2205281,685000911.1398993
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,37,20+ years,294,All causes,1,Number,2009,1664184757.6836,1829489556.2428539,1507262348.6215634
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,37,20+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,37,20+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,37,20+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,37,20+ years,294,All causes,3,Rate,2009,17821.208708965096,19312.117138423015,16459.182621319425
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,37,20+ years,294,All causes,3,Rate,2009,14811.166865050443,16679.95329384475,13107.00338702952
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,37,20+ years,294,All causes,3,Rate,2009,16282.100477291855,17899.414496719986,14746.798330285583
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,158,<20 years,294,All causes,1,Number,2009,484883190.5814331,527416934.15862864,442428500.0030978
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,158,<20 years,294,All causes,1,Number,2009,421103404.9001482,456812611.3398521,386752918.1903707
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,158,<20 years,294,All causes,1,Number,2009,905986595.4815798,983046395.7936481,830723852.7111913
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,158,<20 years,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,158,<20 years,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,158,<20 years,294,All causes,2,Percent,2009,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,158,<20 years,294,All causes,3,Rate,2009,37669.040056686106,40973.351943944916,34370.86954664667
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,158,<20 years,294,All causes,3,Rate,2009,34872.87968035333,37830.06987440557,32028.209283362212
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,158,<20 years,294,All causes,3,Rate,2009,36315.613685968056,39404.482718697334,33298.778000951104
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All ages,491,Cardiovascular diseases,1,Number,2009,195981711.40545395,203671940.76396424,188082752.75792503
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,22,All ages,491,Cardiovascular diseases,1,Number,2009,148658117.92614323,156192385.8036224,139240938.5814734
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2009,344639829.33159727,358333666.76800966,329643142.70004934
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All ages,491,Cardiovascular diseases,2,Percent,2009,0.14267655267954613,0.15162310116392544,0.133361977531334
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,22,All ages,491,Cardiovascular diseases,2,Percent,2009,0.12461134052262002,0.13534398928090244,0.11323279926370848
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2009,0.13427712077875112,0.14381557012918453,0.12445765311127434
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,22,All ages,491,Cardiovascular diseases,3,Rate,2009,5646.633940718048,5868.205177116905,5419.048786595225
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,22,All ages,491,Cardiovascular diseases,3,Rate,2009,4330.634980299864,4550.119556563453,4056.2983557366183
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,4992.262224868592,5190.623590935541,4775.028504917924
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,26,70+ years,491,Cardiovascular diseases,1,Number,2009,65010669.60822678,67744655.2326529,61526981.26643402
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,26,70+ years,491,Cardiovascular diseases,1,Number,2009,72144331.2854273,75957552.11255777,65829570.58222188
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,26,70+ years,491,Cardiovascular diseases,1,Number,2009,137155000.89365432,143080498.59767124,127950588.30482906
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,26,70+ years,491,Cardiovascular diseases,2,Percent,2009,0.34097563171304623,0.35821478162693815,0.32129694974374495
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,26,70+ years,491,Cardiovascular diseases,2,Percent,2009,0.35663241515274824,0.3827723413538938,0.3240326923425643
